# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region)
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2010,2100
Europe_Non_EU,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Europe_Non_EU,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Europe_Non_EU,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Europe_Non_EU,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Europe_Non_EU,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Europe_Non_EU,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Europe_Non_EU,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Europe_Non_EU,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
Europe_Non_EU,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
Europe_Non_EU,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
Europe_Non_EU,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Europe_Non_EU,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Europe_Non_EU,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
Europe_Non_EU,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
Europe_Non_EU,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
Europe_Non_EU,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,10000,20000,20000,20000,20000
Europe_Non_EU,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,10000,20000,20000,20000,20000
Europe_Non_EU,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
Europe_Non_EU,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
Europe_Non_EU,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
Europe_Non_EU,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
Europe_Non_EU,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
Europe_Non_EU,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
Europe_Non_EU,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
European Free Trade Association,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
European Free Trade Association,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
European Free Trade Association,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
European Free Trade Association,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
European Free Trade Association,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
European Free Trade Association,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
European Free Trade Association,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
European Free Trade Association,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
European Free Trade Association,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
European Free Trade Association,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
European Free Trade Association,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
European Free Trade Association,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
European Free Trade Association,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
European Free Trade Association,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
European Free Trade Association,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
European Free Trade Association,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
European Free Trade Association,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
European Free Trade Association,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
European Free Trade Association,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
India,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
India,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
India,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
India,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
India,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
India,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
India,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
India,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
India,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
India,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
India,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
India,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
India,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
India,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
India,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
India,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
India,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
India,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
India,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
India,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
India,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
India,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,10000,20000,20000,20000,20000
India,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,10000,20000,20000,20000,20000
India,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
India,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
India,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
India,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
India,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
India,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
India,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
Indonesia,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Indonesia,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Indonesia,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
Indonesia,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
Indonesia,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
Indonesia,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Indonesia,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Indonesia,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Indonesia,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Indonesia,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Indonesia,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
Indonesia,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
Indonesia,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Indonesia,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Indonesia,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Indonesia,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Indonesia,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Indonesia,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Indonesia,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Japan,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Japan,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Japan,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Japan,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Japan,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Japan,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Japan,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Japan,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
Japan,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
Japan,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
Japan,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Japan,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Japan,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
Japan,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
Japan,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Japan,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Mexico,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Mexico,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
